NEW YORK CITY DEPARTMENT OF INVESTIGATION,,,,,,,,,,
NEW YORK CITY HOUSING AUTHORITY,,,,,,,,,,
OFFICE OF THE INSPECTOR GENERAL,,,,,,,,,,
,,,,,,,,,,
NYCHA'S SMALL PROCUREMENT 2021,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Procurement Type,Purchase Order Number,Purchase Order Type,Vendor Name,Contract Description,Administering Department,Ship To Location,Borough,PO Total Amount,,
SMALL PURCHASE,2100346,STANDARD,FASTENAL COMPANY,CityWide/L.I.C.W- QUOTE# 84719 UNDER NYS CONTRACT# PC67227 (210) FUSE,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$3,948.29",,
SMALL PURCHASE,2100353,STANDARD,W.W. GRAINGER INC.,CityWide/L.I.C.W- QUOTE# 2046424571 UNDER NYS CONTRACT# PC67235 (50) CONTACTOR,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$7,335.50",,
GOVERMENT LIST,2100447,STANDARD,W.W. GRAINGER INC.,"Opn End Wrnc St,#Pcs 13,SnglEnd NYS#PC67235",Supply Management - Procurement,ESD -0066,QN_CENTRAL OFFICE,"$1,699.54",,
GOVERMENT LIST,2100480,STANDARD,W.W. GRAINGER INC.,LIC-COMM OP -W511 - ELEVATOR PAD LOCKS - NYS CONTRACT #PC67235 - QUOTE #2046501580,Supply Management - Procurement,LIC - DEPOT,QN_CENTRAL OFFICE,"$1,266.00",,
SMALL PURCHASE,2100505,STANDARD,ULINE ENTERPRISES,"MACHINERY - LADDER, FOLDING STEP LADDER; LITTLE GIANT 4 STEPS, 35"" TOP STEP HEIGHT; BASE: 22 W X 46"" D, LIGHTWEIGHT ALUMINUM FRAME; ULINE MODEL # H-7893 - REQ# 1479029, - ELEVATOR SUPPORT SERVICES (CO)",Supply Management - Procurement,ELEVATOR SERVICES & REPAIR (CO),QN_CENTRAL OFFICE,$233.97,,
SMALL PURCHASE,2100511,STANDARD,UNITED SUPPLY CORP.,CityWide/L.I.C.W- QUOTE# 509078 (93) DUMMY PHONES,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$1,487.07",,
SMALL PURCHASE,2100599,STANDARD,AMSTERDAM FIXTURE CORP.,CityWide/L.I.C.W- (62) DIFFUSER,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$651.00,,
SMALL PURCHASE,2100659,STANDARD,EQUIPTEX INDUSTRIAL CORP.,CityWide/L.I.C.W- (50) auxiliary contacts,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$740.00,,
SMALL PURCHASE,2100668,STANDARD,W.W. GRAINGER INC.,CityWide/L.I.C.W- QUOTE# 2046562288 UNDER NYS CONTRACT# PC67235 (25PCKS) STEEL CLIPS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$13.50,,
SMALL PURCHASE,2100672,STANDARD,W.W. GRAINGER INC.,CityWide/L.I.C.W- QUOTE# 2046563244 UNDER NYS CONTRACT# PC67235 (110) TORK,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$1,053.80",,
SMALL PURCHASE,2100676,STANDARD,"WESCO DIST, INC.",CityWide/L.I.C.W- QUOTE# 334219 UNDER NYS CONTRACT# PC67237 (290) CIRCUIT BREAKERS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$3,458.00",,
SMALL PURCHASE,2100680,STANDARD,W.W. GRAINGER INC.,CityWide/L.I.C.W- UNDER NYS CONTRACT# PC67235 (23) MOTORS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$8,758.03",,
GOVERMENT LIST,2100688,STANDARD,W.W. GRAINGER INC.,ELEVATOR SUPPORT SERVICES (CO) - DATACOM JACK & PATCH CORD - NYS CONTRACT #PC67235 - QUOTE #2046565310,Supply Management - Procurement,ELEVATOR SERVICES & REPAIR (CO),QN_CENTRAL OFFICE,$317.00,,
SMALL PURCHASE,2100689,STANDARD,EQUIPTEX INDUSTRIAL CORP.,CityWide/L.I.C.W- QUOTE# 803490-00 (28) TORK,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$5,598.88",,
SMALL PURCHASE,2100693,STANDARD,FASTENAL COMPANY,CityWide/L.I.C.W- QUOTE# 85043 UNDER NYS CONTRACT# PC67227 (8) WORK LIGHT,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$322.76,,
SMALL PURCHASE,2100703,STANDARD,"WESCO DIST, INC.",CityWide/L.I.C.W- QUOTE# 334096 UNDER NYS CONTRACT# PC67237 (20) ELECTRICAL PANEL/ LOAD CENTER,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$724.00,,
SMALL PURCHASE,2100723,STANDARD,FASTENAL COMPANY,CityWide/L.I.C.W- QUOTE# 85095 UNDER NYS CONTRACT# PC67227,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$664.06,,
GOVERMENT LIST,2100797,STANDARD,W.W. GRAINGER INC.,"CUTTER, CORDLESS CABLE, 12V Li-lON, NYS#PC67235",Supply Management - Procurement,ESD -0066,QN_CENTRAL OFFICE,"$1,068.66",,
SMALL PURCHASE,2100860,STANDARD,FASTENAL COMPANY,CityWide/L.I.C.W- QUOTE# 85057 UNDER NYS CONTRACT# PC67227 (38) SWITCH,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$1,617.80",,
SMALL PURCHASE,2100869,STANDARD,W.W. GRAINGER INC.,CityWide/L.I.C.W- UNDER NYS CONTRACT# PC67235 (132) RELAY,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$8,200.35",,
GOVERMENT LIST,2101001,STANDARD,W.W. GRAINGER INC.,LIC-COMM OP -W511 - ENHANCED RATING FITTINGS - NYS CONTRACT #PC67235 - QUOTE #2046603499,Supply Management - Procurement,LIC - DEPOT,QN_CENTRAL OFFICE,"$3,757.00",,
SMALL PURCHASE,2101106,STANDARD,"CARTER, MILCHMAN & FRANK, INC.",LIC-COMM OP -W511 - ELEVATOR PARTS - QUOTE #119763,Supply Management - Procurement,LIC - DEPOT,QN_CENTRAL OFFICE,"$4,650.85",,
SMALL PURCHASE,2101118,STANDARD,CONSERVE LIGHTING & ELECTRIC SUPPLIES,CityWide/L.I.C.W- QUOTE# 803658 CABLE TIES,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$217.00,,
SMALL PURCHASE,2101125,STANDARD,STRATEGIC RESPONSE INITIATIVES,CityWide/L.I.C.W- QUOTE# 6082916 (10) HEADLAMPS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$264.40,,
SMALL PURCHASE,2101131,STANDARD,ARAMSCO INC.,Police Equipment - Goggles,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$2,411.75",,
SMALL PURCHASE,2101132,STANDARD,MAXI AIDS INC. D/B/A HEARMORE PRODUCTS,CityWide/L.I.C.W- QUOTE# 6068934 (5) ALARM COMBO,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$1,149.75",,
SMALL PURCHASE,2101139,STANDARD,"WESCO DIST, INC.",CityWide/L.I.C.W- QUOTE# 346289 UNDER NYS CONTRACT# PC67237 WALL PLATES,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$6,396.83",,
SMALL PURCHASE,2101150,STANDARD,EQUIPTEX INDUSTRIAL CORP.,CityWide/L.I.C.W- (10) TRANSFORMER,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$940.00,,
SMALL PURCHASE,2101152,STANDARD,FASTENAL COMPANY,CityWide/L.I.C.W- QUOTE# 85411 UNDER NYS CONTRACT# PC67227 (56) CONTACTOR,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$4,911.48",,
SMALL PURCHASE,2101154,STANDARD,FASTENAL COMPANY,CityWide/L.I.C.W- QUOTE# 85165 UNDER NYS CONTRACT# PC67227 (240) RECEPTACLES,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$4,605.60",,
SMALL PURCHASE,2101232,STANDARD,W.W. GRAINGER INC.,CityWide/L.I.C.W- QUOTE# 2046645383 UNDER NYS CONTRACT# PC67235 (500FT) CORD **REQ 1483666 & 1480279**,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$340.80,,
SMALL PURCHASE,2101291,STANDARD,"WESCO DIST, INC.",CityWide/L.I.C.W- QUOTE# 353020 UNDER NYS CONTRACT# PC67237 (108) BATTERIES,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$2,075.00",,
SMALL PURCHASE,2101299,STANDARD,FASTENAL COMPANY,CityWide/L.I.C.W- QUOTE# 85629 UNDER NYS CONTRACT# PC67227 FUSE,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$1,100.66",,
SMALL PURCHASE,2101302,STANDARD,FASTENAL COMPANY,CityWide/L.I.C.W- QUOTE# 85625 UNDER NYS CONTRACT# PC67227 (36) CONTACTOR,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$2,507.90",,
SMALL PURCHASE,2101312,STANDARD,W.W. GRAINGER INC.,CityWide/L.I.C.W- QUOTE# 2046637298 UNDER NYS CONTRACT# PC67235 (29) ANCHOR **REQ 1485856 & 1482946**,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$158.05,,
SMALL PURCHASE,2101373,STANDARD,W.W. GRAINGER INC.,CityWide/L.I.C.W- QUOTE# 2046644759 UNDER NYS CONTRACT# PC67235 (6 ROLLS) CABLE,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$626.82,,
SMALL PURCHASE,2101380,STANDARD,"WESCO DIST, INC.",CityWide/L.I.C.W- QUOTE# 356492 UNDER NYS CONTRACT# PC67237 (255) CIRCUIT BREAKER,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$1,058.25",,
SMALL PURCHASE,2101397,STANDARD,MIRRORED PRODUCTS LLC,"-CABINET L/H, SO# XCB14 - BATHROOM, SURFACE TYPE, (3) SHELVES",Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$8,090.00",,
GOVERMENT LIST,2101444,STANDARD,W.W. GRAINGER INC.,"DRILL, 1/2"" COMPACT DRIVER & 1/4"" IMPACT DRIVER COMBO SET, 20 VOLT, COMPLETE WITH (2) LITHIUM-ION BATTERY PACKS, CHARGER, & HARD CARRYING CASE NYSPC#67235",Supply Management - Procurement,ELEVATOR SERVICES & REPAIR (CO),QN_CENTRAL OFFICE,"$4,685.89",,
SMALL PURCHASE,2101455,STANDARD,"WESCO DIST, INC.",CityWide/L.I.C.W- QUOTE# 360027 UNDER NYS CONTRACT# PC67237 (624) LIGHT FIXTURES,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$6,240.00",,
SMALL PURCHASE,2101479,STANDARD,"MOTION CONTROL ENGINEERING, INC.","QUOTE#20330750--L.I.C.-WHSE -LICW--BOARD, PC, I024D, MOTION CONTROL # T-I024D--REQ#1490197",Supply Management - Procurement,L.I.C.-WHSE -LICW,QN_CENTRAL OFFICE,"$4,575.00",,
SMALL PURCHASE,2101539,STANDARD,"MOTION CONTROL ENGINEERING, INC.",QUOTE#20331529---L.I.C.-WHSE -LICW--MOTION CONTROL # T-LIMIT.--REQ#1484338,Supply Management - Procurement,L.I.C.-WHSE -LICW,QN_CENTRAL OFFICE,"$4,500.00",,
SMALL PURCHASE,2101540,STANDARD,ELEVATOR TECHNOLOGY CORP,QUOTE STANDARD ORDER 2101540---L.I.C.-WHSE -LICW--ELEVATOR PARTS--REQ#1482306,Supply Management - Procurement,L.I.C.-WHSE -LICW,QN_CENTRAL OFFICE,"$4,560.60",,
SMALL PURCHASE,2101541,STANDARD,ELEVATOR TECHNOLOGY CORP,Quote # 2021-02-11---L.I.C.-WHSE -LICW--THOMPSON ELEVATOR PARTS--REQ#1486325,Supply Management - Procurement,L.I.C.-WHSE -LICW,QN_CENTRAL OFFICE,"$4,350.00",,
SMALL PURCHASE,2101613,STANDARD,"JAMAICA HARDWARE & PAINTS, INC","PLUG, ASSEMBLY, P.O. PLUG WITH STOPPER, 1-1/4"" X 8"", 20 GAUGE 2-PIECE, EASTMAN #35071,-Quote #9-365",Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$2,966.36",,
SMALL PURCHASE,2101719,STANDARD,KRASMAN SUPPLY CORPORATION DBA/DAYTON SUPPLY COMPANY,QUOTE#158338---L.I.C.-WHSE -LICW--PIPES---REQ#1486320,Supply Management - Procurement,L.I.C.-WHSE -LICW,QN_CENTRAL OFFICE,"$9,313.40",,
SMALL PURCHASE,2101722,STANDARD,KRASMAN SUPPLY CORPORATION DBA/DAYTON SUPPLY COMPANY,QUOTE#158325---L.I.C.-WHSE -LICW--PLUMBING SUPPLIES--REQ#1491377,Supply Management - Procurement,L.I.C.-WHSE -LICW,QN_CENTRAL OFFICE,"$4,307.88",,
SMALL PURCHASE,2101757,STANDARD,AWISCO NEW YORK CORPORATION,TEXTILES.WORK GLOVES,Supply Management - Procurement,TECH SERV-CS-063A OS,QN_CENTRAL OFFICE,$516.50,,
SMALL PURCHASE,2101790,STANDARD,KRASMAN SUPPLY CORPORATION DBA/DAYTON SUPPLY COMPANY,QUOTE#158663--*****L.I.C.-WHSE -LICW--PLUMBING AND HEATING SUPPLIES--REQ#1492386,Supply Management - Procurement,L.I.C.-WHSE -LICW,QN_CENTRAL OFFICE,"$4,926.12",,
NON-COMP - Sole Source,2102008,STANDARD,TRI-TRONICS CO.,TRI-TRONICS #EDGE-4NYCH---L.I.C.-WHSE -LICW-REQ#1493828,Supply Management - Procurement,L.I.C.-WHSE -LICW,QN_CENTRAL OFFICE,"$4,965.00",,
SMALL PURCHASE,2102049,STANDARD,W.W. GRAINGER INC.,TOOLS - CONTRACT #PC67235 - TOOL KIT / REQ#1489409 - ESD -0066,Supply Management - Procurement,ESD -0066,QN_CENTRAL OFFICE,"$4,932.80",,
SMALL PURCHASE,2102090,STANDARD,"S & J SHEET METAL SUPPLY, INC.",STRUCTURAL SUPPLIES.PLASTIC MATERIAL,Supply Management - Procurement,LIC - DEPOT,QN_CENTRAL OFFICE,"$2,464.00",,
SMALL PURCHASE,2102122,STANDARD,ELEVATOR TECHNOLOGY CORP,Quote # 2021-02-10---L.I.C.-WHSE -LICW--ELEVATOR PARTS--REQ#1491872,Supply Management - Procurement,L.I.C.-WHSE -LICW,QN_CENTRAL OFFICE,"$4,470.00",,
SMALL PURCHASE,2102269,STANDARD,"WESCO DIST, INC.",CityWide/L.I.C.W- QUOTE# 385942 UNDER NYS CONTRACT# PC67237 PORTABLE HEATERS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$2,369.00",,
SMALL PURCHASE,2102286,STANDARD,KRASMAN SUPPLY CORPORATION DBA/DAYTON SUPPLY COMPANY,QUOTE#158665--****L.I.C.-WHSE -LICW--PLUMBING SUPPLIES--REQ#1493333,Supply Management - Procurement,L.I.C.-WHSE -LICW,QN_CENTRAL OFFICE,"$7,041.60",,
SMALL PURCHASE,2102288,STANDARD,"WESCO DIST, INC.",CityWide/L.I.C.W- QUOTE# 386215 UNDER NYS CONTRACT# PC 67237,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$2,190.55",,
SMALL PURCHASE,2102296,STANDARD,"MOTION CONTROL ENGINEERING, INC.","QUOTE#20331540---L.I.C.-WHSE -LICW---BOARD, PC, SHL, MOTION CONTROL #T-SHL.---REQ#1491381",Supply Management - Procurement,L.I.C.-WHSE -LICW,QN_CENTRAL OFFICE,"$4,830.00",,
SMALL PURCHASE,2102301,STANDARD,"WESCO DIST, INC.",CityWide/L.I.C.W- QUOTE# 386404 UNDER NYS CONTRACT# PC 67237 (125) LAMPHOLDER,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$1,425.00",,
SMALL PURCHASE,2102361,STANDARD,SHERWIN WILLIAMS,L.I.C.-WHSE -LICW - YELLOW ENAMEL PAINT,Supply Management - Procurement,L.I.C.-WHSE -LICW,QN_CENTRAL OFFICE,$13.50,,
SMALL PURCHASE,2102568,STANDARD,ULINE ENTERPRISES,TEXTILES.COMPACTOR BAGS,Supply Management - Procurement,SMD WAREHOUSE OPS -0064,QN_CENTRAL OFFICE,"$3,840.00",,
SMALL PURCHASE,2102572,STANDARD,FASTENAL COMPANY,"CityWide/L.I.C.W- QUOTE# 86755 UNDER NYS CONTRACT# PC67227 (1,400) WALL PLATES",Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$1,637.52",,
SMALL PURCHASE,2102583,STANDARD,FASTENAL COMPANY,CityWide/L.I.C.W- QUOTE# 85931 UNDER NYS CONTRACT# PC67227 (20) HEADLAMPS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$1,198.58",,
SMALL PURCHASE,2102584,STANDARD,W.W. GRAINGER INC.,CityWide/L.I.C.W- QUOTE# 2046840568 UNDER NYS CONTRACT# PC67235 (32) EXTENSION CORDS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$2,181.12",,
SMALL PURCHASE,2102607,STANDARD,"WESCO DIST, INC.",CityWide/L.I.C.W- QUOTE# 394607 UNDER NYS CONTRACT# PC 67237 (236) FUSES **REQ 1481981 & 1489620**,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$411.35,,
SMALL PURCHASE,2102613,STANDARD,"WESCO DIST, INC.",CityWide/L.I.C.W- QUOTE# 394683 UNDER NYS CONTRACT# PC67237 (42) ELECTRICAL BOX COVERS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$23.33,,
SMALL PURCHASE,2102615,STANDARD,W.W. GRAINGER INC.,"CityWide/L.I.C.W- QUOTE# 2046845505 UNDER NYS CONTRACT# PC67235 (2,100PCS) CONNECTORS",Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$179.38,,
SMALL PURCHASE,2102664,STANDARD,"WESCO DIST, INC.",CityWide/L.I.C.W- QUOTE# 397911 UNDER NYS CONTRACT# PC67237 (15) EMERGENCY SIGNS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$5,274.00",,
SMALL PURCHASE,2102665,STANDARD,W.W. GRAINGER INC.,CityWide/L.I.C.W- QUOTE# 2046842975 UNDER NYS CONTRACT# PC67235 (14) PORTABLE HEATERS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$794.64,,
SMALL PURCHASE,2102681,STANDARD,GENERAL MAINTENANCE SUPPLY CORP,"QUOTE# 49239--L.I.C.-WHSE -LICW---PULL, DOOR, 6-1/2"" X 1-3/4--REQ#1497945",Supply Management - Procurement,L.I.C.-WHSE -LICW,QN_CENTRAL OFFICE,$888.00,,
SMALL PURCHASE,2102763,STANDARD,STRATEGIC RESPONSE INITIATIVES,CityWide/L.I.C.W- QUOTE# 6082994 (87) FLASHLIGHTS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$836.94,,
SMALL PURCHASE,2102812,STANDARD,STRATEGIC RESPONSE INITIATIVES,CityWide/L.I.C.W- QUOTE# 6083003 (9) PORTABLE HEATERS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$769.00,,
SMALL PURCHASE,2102839,STANDARD,UNITED SUPPLY CORP.,QUOTE#511172--L.I.C.-WHSE -LICW--EZ GREEN--REQ#1499225,Supply Management - Procurement,L.I.C.-WHSE -LICW,QN_CENTRAL OFFICE,"$4,886.40",,
GOVERMENT LIST,2102891,BLANKET,W.W. GRAINGER INC.,SMD_Materials_ Office Supplies NYS#PC67235 quote 2046638179,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$7,034.82",,
SMALL PURCHASE,2102909,STANDARD,STRATEGIC RESPONSE INITIATIVES,CityWide/L.I.C.W- QUOTE# 6083005 (21BX) CONNECTORS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$163.85,,
SMALL PURCHASE,2102989,STANDARD,EQUIPTEX INDUSTRIAL CORP.,CityWide/L.I.C.W- (470) LAMPS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$1,880.00",,
SMALL PURCHASE,2103052,STANDARD,AMSTERDAM FIXTURE CORP.,CityWide/L.I.C.W- (872) LAMPS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$7,442.50",,
SMALL PURCHASE,2103060,STANDARD,FASTENAL COMPANY,CityWide/L.I.C.W- QUOTE# 87033 UNDER NYS CONTRACT# PC67227 **REQ 1484861 & 1481513**,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$268.64,,
SMALL PURCHASE,2103065,STANDARD,FASTENAL COMPANY,CityWide/L.I.C.W- QUOTE# PC67227 UNDER NYS CONTRACT# PC67227,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$2,719.50",,
SMALL PURCHASE,2103137,STANDARD,EQUIPTEX INDUSTRIAL CORP.,CityWide/L.I.C.W- (380PCS) LAMPS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$1,501.00",,
SMALL PURCHASE,2103139,STANDARD,"WESCO DIST, INC.",CityWide/L.I.C.W- QUOTE# 405358 UNDER NYS CONTRACT# 67237 (240) LAMPS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$2,293.50",,
SMALL PURCHASE,2103161,STANDARD,"WESCO DIST, INC.",CityWide/L.I.C.W- QUOTE# 412537 UNDER NYS CONTRACT# 67237 (721) LAMPS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$2,163.00",,
SMALL PURCHASE,2103347,STANDARD,AMSTERDAM FIXTURE CORP.,CityWide/L.I.C.W- (22) ELECTRICAL SUPPLIES,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$2,310.00",,
SMALL PURCHASE,2103413,STANDARD,MAXI AIDS INC. D/B/A HEARMORE PRODUCTS,CityWide/L.I.C.W- QUOTE# 6070605 (11) COMBO CENTRAL ALERT SYSTEM,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$2,529.45",,
SMALL PURCHASE,2103447,STANDARD,ASIA TRADING INTL LLC DBA/STEALTH DBA/UNIPRO,TEXTILES.UNIFORM,Supply Management - Procurement,ESD -0066,QN_CENTRAL OFFICE,$673.50,,
SMALL PURCHASE,2103505,STANDARD,"TEC SOLUTIONS CONCEPTS, INC DBA/TEC SOLUTIONS INC",Hardware-Cyber Key IR Encoder 10 Quote 13366,Supply Management - Procurement,L.I.C.-WHSE -LICW,QN_CENTRAL OFFICE,$528.00,,
SMALL PURCHASE,2103940,STANDARD,AETNA ELECTRIC LLC,CityWide/L.I.C.W- QUOTE# S2380924 LAMPS/ BULBS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$4,204.67",,
SMALL PURCHASE,2103966,STANDARD,KAMAN CORPORATION D/B/A KAMAN INDUSTRIAL TECHNOLOGIES,CityWide/L.I.C.W- QUOTE# 03092021 ELECTRICAL,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$8,408.32",,
SMALL PURCHASE,2103971,STANDARD,G.S. DUNHAM LLC,QUOTE#12672---L.I.C.-WHSE -LICW---HEATING SUPPLIES--REQ#1507212,Supply Management - Procurement,L.I.C.-WHSE -LICW,QN_CENTRAL OFFICE,"$8,636.00",,
SMALL PURCHASE,2104333,STANDARD,AETNA ELECTRIC LLC,CityWide/L.I.C.W- QUOTE# S2381074 LAMPS/ BULBS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$6,995.55",,
SMALL PURCHASE,2104678,STANDARD,CASTLE HILL ELECTRICAL SUPPLY CO,CityWide/L.I.C.W- QUOTE# 1293013 BULBS/ LAMPS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$3,015.60",,
GOVERMENT LIST,2104682,STANDARD,W.W. GRAINGER INC.,"BATTERY, DEWALT BATTERY Li-ION 20V MAX; THREE (3) LED GAUGE LIGHTWEIGHT; USE WITH ALL CORDLESS DEWALT 20V TOOLS, 4.0Ah, SINGLE BATTERY ONLY, NYSPC 67235",Supply Management - Procurement,ELEVATOR SERVICES & REPAIR (CO),QN_CENTRAL OFFICE,"$2,541.33",,
SMALL PURCHASE,2104709,STANDARD,CASTLE HILL ELECTRICAL SUPPLY CO,CityWide/L.I.C.W- QUOTE# 1293020 (150) LAMPS/ BULBS,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$730.13,,
SMALL PURCHASE,2104802,STANDARD,CASTLE HILL ELECTRICAL SUPPLY CO,CityWide/L.I.C.W- QUOTE# 1293011 ELECTRICAL,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$7,439.92",,
SMALL PURCHASE,2105208,STANDARD,MAXI AIDS INC. D/B/A HEARMORE PRODUCTS,CityWide/L.I.C.W- QUOTE# 6097196 (4) CLARITY ALERTMASTER COMBO,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$838.40,,
SMALL PURCHASE,2105227,STANDARD,CASTLE HILL ELECTRICAL SUPPLY CO,CityWide/L.I.C.W- QUOTE# 1293926 ELEC SUPPLIES (60) SWITCHES,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$472.83,,
SMALL PURCHASE,2105230,STANDARD,AETNA ELECTRIC LLC,CityWide/L.I.C.W- QUOTE# S2386677 ELEC SUPPLIES (29) SWITCH,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$1,600.06",,
SMALL PURCHASE,2105237,STANDARD,BOMARK INSTRUMENTS INC.,CityWide/L.I.C.W- QUOTE# 032521-NYH3 (3) CALIBRATION STATION,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,"$6,720.00",,
SMALL PURCHASE,2105241,STANDARD,AETNA ELECTRIC LLC,CityWide/L.I.C.W- QUOTE# S2386550 (145PCS) FUSE,Supply Management - Procurement,CityWide/L.I.C. Warehouse,QN_CENTRAL OFFICE,$315.50,,
SMALL PURCHASE,2105463,STANDARD,W.W. GRAINGER INC.,"Safety & Security - Nitrile Gloves M, L, XL PC 67235",Supply Management - Procurement,SMD WAREHOUSE OPS -0064,QN_CENTRAL OFFICE,"$3,649.50",,
